code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
7579,Industrial Products,NP,"21,376","21,590","17,127","8,082","6,952","4,555","3,800","8,249","11,819","3,191"
7579,Industrial Products,Div,"1,350","5,214","6,211",-,-,-,"3,372","4,507",-,-
7579,Industrial Products,Div Payout,6.32 %,24.15 %,36.27 %,- %,- %,- %,88.76 %,54.64 %,- %,- %
7579,Industrial Products,NOSH,"270,060","260,748","248,472","225,449","225,628","225,360","224,852","225,442","226,228","226,934"
7579,Industrial Products,NP Margin,8.71 %,10.26 %,9.49 %,9.15 %,8.33 %,3.85 %,5.14 %,8.94 %,11.97 %,5.34 %
7579,Industrial Products,ROE,13.17 %,15.48 %,14.95 %,8.83 %,8.78 %,6.32 %,5.28 %,12.20 %,16.85 %,5.41 %
7579,Industrial Products,EPS,7.99,8.28,6.89,3.59,3.09,2.00,1.69,3.66,5.22,1.40
7579,Industrial Products,EPS GR,  -3.50%  ,  20.17%  ,  91.92%  ,  16.18%  ,  54.50%  ,  18.34%  ,  -53.83%  ,  -29.89%  ,  272.86%  ,  -  
7579,Industrial Products,DPS,0.50,2.00,2.50,0.00,0.00,0.00,1.50,2.00,0.00,0.00
7579,Industrial Products,Price,0.6650,1.1000,0.8050,0.3600,0.2650,0.2400,0.2500,0.2600,0.2500,0.1600
7579,Industrial Products,P/E,8.40,13.29,11.68,10.04,8.60,11.87,14.79,7.09,4.79,11.38
7579,Industrial Products,DY,0.75,1.82,3.11,0.00,0.00,0.00,6.00,7.69,0.00,0.00
5208,Industrial Products,Year End,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,31/12/12,31/12/11,31/12/10,
5208,Industrial Products,NP,"20,085","19,921","15,641","19,570","12,720","11,636","13,747","12,512","15,577",
5208,Industrial Products,Div,"9,099","6,500","5,200","5,200","5,200","3,900","4,270","3,209","17,866",
5208,Industrial Products,Div Payout,45.31 %,32.63 %,33.25 %,26.57 %,40.88 %,33.52 %,31.07 %,25.65 %,114.70 %,
5208,Industrial Products,NOSH,"129,996","130,000","130,000","130,000","130,000","130,000","122,025","106,976","106,984",
5208,Industrial Products,NP Margin,7.78 %,7.30 %,5.64 %,9.13 %,6.43 %,8.26 %,7.11 %,8.38 %,9.54 %,
5208,Industrial Products,ROE,11.98 %,12.66 %,10.94 %,14.76 %,10.87 %,10.53 %,14.08 %,19.49 %,24.68 %,
5208,Industrial Products,EPS,15.45,15.32,12.03,15.05,9.78,8.95,11.08,10.09,14.56,
5208,Industrial Products,EPS GR,  0.85%  ,  27.35%  ,  -20.07%  ,  53.89%  ,  9.27%  ,  -19.22%  ,  9.81%  ,  -30.70%  ,  -  ,
5208,Industrial Products,DPS,7.00,5.00,4.00,4.00,4.00,3.00,3.50,3.00,16.70,
5208,Industrial Products,Price,1.3000,1.7600,1.3200,1.2100,1.4800,0.7050,0.6700,0.0000,0.0000,
5208,Industrial Products,P/E,8.41,11.49,10.97,8.04,15.13,7.88,5.95,0.00,0.00,
5208,Industrial Products,DY,5.38,2.84,3.03,3.31,2.70,4.26,5.22,0.00,0.00,
5147,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5147,Industrial Products,NP,"21,359","22,290","15,077","4,018","6,254","8,740","8,702","17,778","15,980","12,275"
5147,Industrial Products,Div,"8,160","6,684","8,843",40,27,27,-,-,"4,760","3,500"
5147,Industrial Products,Div Payout,38.20 %,29.99 %,58.65 %,1.02 %,0.43 %,0.31 %,- %,- %,29.79 %,28.51 %
5147,Industrial Products,NOSH,"272,000","222,816","136,047","136,203","135,956","135,922","136,082","136,020","136,000","125,000"
5147,Industrial Products,NP Margin,2.15 %,2.79 %,2.72 %,0.88 %,1.23 %,1.73 %,1.77 %,3.78 %,3.37 %,4.26 %
5147,Industrial Products,ROE,14.82 %,20.42 %,12.59 %,3.60 %,5.61 %,8.04 %,8.41 %,17.20 %,17.80 %,17.23 %
5147,Industrial Products,EPS,7.85,10.00,11.09,2.95,4.60,6.43,6.40,13.07,11.75,9.82
5147,Industrial Products,EPS GR,  -21.50%  ,  -9.83%  ,  275.93%  ,  -35.87%  ,  -28.46%  ,  0.47%  ,  -51.03%  ,  11.23%  ,  19.65%  ,  -  
5147,Industrial Products,DPS,3.00,3.00,6.50,0.03,0.02,0.02,0.00,0.00,3.50,2.80
5147,Industrial Products,Price,0.6700,1.0300,1.4300,0.8650,0.6500,0.6450,0.6200,0.7000,0.7300,0.8100
5147,Industrial Products,P/E,8.53,10.30,12.90,29.32,14.13,10.03,9.70,5.36,6.21,8.25
5147,Industrial Products,DY,4.48,2.91,4.55,0.03,0.03,0.03,0.00,0.00,4.79,3.46
5223,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5223,Industrial Products,NP,"3,732","1,538","3,582","2,221",643,"25,783","9,128","4,459","-7,398","6,497"
5223,Industrial Products,Div,-,-,-,-,-,-,-,"1,400",-,"1,199"
5223,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,31.40 %,- %,18.47 %
5223,Industrial Products,NOSH,"70,000","70,000","70,000","70,000","69,999","70,000","70,000","70,000","59,854","59,990"
5223,Industrial Products,NP Margin,23.49 %,11.62 %,28.21 %,21.09 %,6.23 %,152.16 %,44.91 %,24.23 %,-69.59 %,44.33 %
5223,Industrial Products,ROE,2.78 %,1.19 %,2.71 %,1.72 %,0.68 %,26.69 %,12.54 %,6.92 %,-15.65 %,12.74 %
5223,Industrial Products,EPS,5.33,2.19,5.12,3.17,0.91,36.83,13.04,6.36,-12.36,10.83
5223,Industrial Products,EPS GR,  143.38%  ,  -57.23%  ,  61.51%  ,  248.35%  ,  -97.53%  ,  182.44%  ,  105.03%  ,  151.46%  ,  -214.13%  ,  -  
5223,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
5223,Industrial Products,Price,0.4600,0.6600,0.5000,0.6100,0.7400,0.8500,0.7000,0.7200,0.6200,0.6000
5223,Industrial Products,P/E,8.63,30.04,9.77,19.23,80.56,2.31,5.37,11.30,-5.02,5.54
5223,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,3.33
5100,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5100,Industrial Products,NP,"21,086","12,828","17,867","22,079","10,107","10,096","9,665","15,529","17,132","15,614"
5100,Industrial Products,Div,"11,261","7,507","15,014","14,968","11,045","8,998","7,209","7,206","7,204","5,406"
5100,Industrial Products,Div Payout,53.41 %,58.52 %,84.03 %,67.80 %,109.29 %,89.13 %,74.59 %,46.40 %,42.05 %,34.62 %
5100,Industrial Products,NOSH,"187,688","187,688","187,678","187,110","184,098","179,964","180,238","180,150","180,103","180,207"
5100,Industrial Products,NP Margin,6.32 %,3.90 %,5.51 %,7.79 %,3.56 %,4.19 %,4.39 %,6.99 %,7.76 %,8.91 %
5100,Industrial Products,ROE,11.70 %,7.68 %,10.82 %,13.41 %,6.54 %,6.60 %,6.38 %,10.51 %,11.89 %,11.87 %
5100,Industrial Products,EPS,11.23,6.83,9.52,11.80,5.49,5.61,5.37,8.62,9.51,8.67
5100,Industrial Products,EPS GR,  64.42%  ,  -28.26%  ,  -19.32%  ,  114.94%  ,  -2.14%  ,  4.47%  ,  -37.70%  ,  -9.36%  ,  9.69%  ,  -  
5100,Industrial Products,DPS,6.00,4.00,8.00,8.00,6.00,5.00,4.00,4.00,4.00,3.00
5100,Industrial Products,Price,0.9900,1.1000,1.4000,1.7400,0.7550,0.6500,0.6500,0.6000,0.5900,0.5600
5100,Industrial Products,P/E,8.81,16.09,14.71,14.75,13.75,11.59,12.12,6.96,6.20,6.46
5100,Industrial Products,DY,6.06,3.64,5.71,4.60,7.95,7.69,6.15,6.67,6.78,5.36
7854,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7854,Industrial Products,NP,"6,499","2,070",75,"1,067",433,"2,934",-20,"-2,259","-5,368","-9,826"
7854,Industrial Products,Div,-,-,-,-,-,-,-,-,-,-
7854,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7854,Industrial Products,NOSH,"89,051","89,051","89,051","89,051","89,051","89,051","89,051","88,292","89,021","89,021"
7854,Industrial Products,NP Margin,17.63 %,5.13 %,-2.73 %,2.99 %,0.22 %,12.81 %,-3.61 %,-46.33 %,-61.94 %,-92.09 %
7854,Industrial Products,ROE,12.83 %,5.34 %,0.21 %,3.04 %,1.27 %,8.74 %,-0.07 %,-7.11 %,-13.70 %,-26.28 %
7854,Industrial Products,EPS,7.30,2.32,0.08,1.20,0.49,3.29,-0.02,-2.54,-6.03,-11.03
7854,Industrial Products,EPS GR,  214.66%  ,"  2,800.00%  ",  -93.33%  ,  144.90%  ,  -85.11%  ,"  16,550.00%  ",  99.21%  ,  57.88%  ,  45.33%  ,  -  
7854,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7854,Industrial Products,Price,0.6500,0.6200,0.6400,0.7500,0.7500,0.6000,0.8000,0.8500,0.5100,0.4000
7854,Industrial Products,P/E,8.91,26.67,759.90,62.59,154.25,"1,009.58","-3,562.04",-33.22,-8.46,-3.62
7854,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5276,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15, - ,,,,,
5276,Industrial Products,NP,"14,988","10,736","12,849","10,987", - ,,,,,
5276,Industrial Products,Div,"5,215","4,470","4,074","4,095", - ,,,,,
5276,Industrial Products,Div Payout,34.80 %,41.64 %,31.71 %,37.27 %, -  %,,,,,
5276,Industrial Products,NOSH,"298,005","298,002","135,820","124,852", - ,,,,,
5276,Industrial Products,NP Margin,19.30 %,17.83 %,21.72 %,16.42 %, -  %,,,,,
5276,Industrial Products,ROE,12.57 %,10.01 %,12.61 %,14.92 %, -  %,,,,,
5276,Industrial Products,EPS,5.00,3.60,9.50,8.80, - ,,,,,
5276,Industrial Products,EPS GR,  38.89%  ,  -62.11%  ,  7.95%  ,  -  ,  -  ,,,,,
5276,Industrial Products,DPS,1.75,1.50,3.00,3.28, - ,,,,,
5276,Industrial Products,Price,0.4500,0.4250,1.4900,0.0000, - ,,,,,
5276,Industrial Products,P/E,8.95,11.80,15.75,0.00, - ,,,,,
5276,Industrial Products,DY,3.89,3.53,2.01,0.00, - ,,,,,
5010,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5010,Industrial Products,NP,"60,948","57,414","45,231","-3,109","30,206","17,596","14,654","36,554","25,387","8,411"
5010,Industrial Products,Div,"40,168","27,835","13,121","7,552","7,585","5,057","27,882","10,179","6,369","6,365"
5010,Industrial Products,Div Payout,65.91 %,48.48 %,29.01 %,- %,25.11 %,28.74 %,190.27 %,27.85 %,25.09 %,75.68 %
5010,Industrial Products,NOSH,"154,494","154,640","131,213","125,870","126,417","126,448","126,737","127,245","127,390","127,311"
5010,Industrial Products,NP Margin,8.26 %,9.53 %,9.62 %,0.44 %,7.44 %,4.76 %,5.07 %,7.85 %,9.22 %,5.90 %
5010,Industrial Products,ROE,13.42 %,13.36 %,12.31 %,-0.88 %,8.82 %,5.50 %,4.80 %,11.35 %,8.63 %,3.00 %
5010,Industrial Products,EPS,39.45,37.13,34.47,-2.47,23.89,13.91,11.56,28.73,19.93,6.60
5010,Industrial Products,EPS GR,  6.25%  ,  7.72%  ,"  1,495.55%  ",  -110.34%  ,  71.75%  ,  20.33%  ,  -59.76%  ,  44.15%  ,  201.97%  ,  -  
5010,Industrial Products,DPS,26.00,18.00,10.00,6.00,6.00,4.00,22.00,8.00,5.00,5.00
5010,Industrial Products,Price,3.5500,4.0200,2.0400,2.0200,2.0200,1.7400,1.7700,1.9600,2.6000,1.7200
5010,Industrial Products,P/E,9.00,10.83,5.92,-81.78,8.45,12.50,15.31,6.82,13.05,26.03
5010,Industrial Products,DY,7.32,4.48,4.90,2.97,2.97,2.30,12.43,4.08,1.92,2.91
7050,Industrial Products,Year End,31/10/18,31/10/17,31/10/16,31/10/15,31/10/14,31/10/13,31/10/12,31/10/11,31/10/10,31/10/09
7050,Industrial Products,NP,"8,677","6,114",715,"-3,435","-5,147","-3,349",291,141,"-2,643","-3,071"
7050,Industrial Products,Div,"1,826",-,-,-,-,-,-,-,-,-
7050,Industrial Products,Div Payout,21.05 %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7050,Industrial Products,NOSH,"91,312","91,541","91,541","91,114","91,583","89,785","88,484","87,500","89,735","89,766"
7050,Industrial Products,NP Margin,14.36 %,14.38 %,2.19 %,-11.54 %,-19.30 %,-11.15 %,1.12 %,0.54 %,-6.09 %,-9.89 %
7050,Industrial Products,ROE,13.38 %,10.28 %,1.32 %,-6.50 %,-9.06 %,-5.57 %,0.46 %,0.23 %,-4.21 %,-4.62 %
7050,Industrial Products,EPS,9.49,6.68,0.78,-3.77,-5.62,-3.73,0.32,0.16,-2.94,-3.42
7050,Industrial Products,EPS GR,  42.07%  ,  756.41%  ,  120.69%  ,  32.92%  ,  -50.67%  ,"  -1,265.63%  ",  100.00%  ,  105.44%  ,  14.04%  ,  -  
7050,Industrial Products,DPS,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7050,Industrial Products,Price,0.8800,1.3600,0.6600,0.5300,0.5850,0.5950,0.2200,0.2200,0.2900,0.3400
7050,Industrial Products,P/E,9.26,20.36,84.50,-14.06,-10.41,-15.95,66.90,136.52,-9.85,-9.94
7050,Industrial Products,DY,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7140,Industrial Products,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
7140,Industrial Products,NP,"24,617","28,296","20,634","14,959","13,382","5,675","4,942","5,620","3,874","4,022"
7140,Industrial Products,Div,"8,996","9,117","7,906","6,219","1,827","2,099","1,800","1,801","1,800","2,401"
7140,Industrial Products,Div Payout,36.55 %,32.22 %,38.32 %,41.58 %,13.66 %,37.00 %,36.44 %,32.05 %,46.49 %,59.70 %
7140,Industrial Products,NOSH,"163,577","165,764","158,125","155,483","60,912","59,989","60,023","60,042","60,031","60,029"
7140,Industrial Products,NP Margin,17.06 %,16.98 %,13.49 %,9.16 %,9.20 %,4.26 %,4.08 %,5.05 %,3.76 %,3.81 %
7140,Industrial Products,ROE,14.61 %,17.07 %,15.00 %,12.33 %,12.21 %,5.80 %,5.28 %,6.83 %,4.93 %,5.23 %
7140,Industrial Products,EPS,15.05,17.07,9.70,9.80,8.61,9.46,8.23,9.36,6.45,6.70
7140,Industrial Products,EPS GR,  -11.83%  ,  75.98%  ,  -1.02%  ,  13.82%  ,  -8.99%  ,  14.95%  ,  -12.07%  ,  45.12%  ,  -3.73%  ,  -  
7140,Industrial Products,DPS,5.50,5.50,5.00,4.00,3.00,3.50,3.00,3.00,3.00,4.00
7140,Industrial Products,Price,1.4000,1.4600,0.9950,0.9600,1.6100,0.5800,0.5100,0.5400,0.6200,0.3800
7140,Industrial Products,P/E,9.30,8.55,7.63,9.98,7.33,6.13,6.19,5.77,9.61,5.67
7140,Industrial Products,DY,3.93,3.77,5.03,4.17,1.86,6.03,5.88,5.56,4.84,10.53
5125,Industrial Products,Year End,28/02/18,28/02/17,29/02/16,28/02/15,28/02/14,28/02/13,29/02/12,28/02/11,28/02/10,28/02/09
5125,Industrial Products,NP,"46,969","29,718","37,972","43,152","54,638","56,066","34,506","28,994","50,871","61,459"
5125,Industrial Products,Div,"18,538","13,265","12,792","21,987","23,990","21,983","15,766","14,831","15,711","11,223"
5125,Industrial Products,Div Payout,39.47 %,44.64 %,33.69 %,50.95 %,43.91 %,39.21 %,45.69 %,51.15 %,30.89 %,18.26 %
5125,Industrial Products,NOSH,"741,539","736,992","609,168","584,786","545,249","477,897","450,469","449,434","374,093","374,109"
5125,Industrial Products,NP Margin,7.41 %,5.93 %,7.39 %,8.21 %,9.49 %,8.82 %,7.89 %,8.63 %,12.67 %,12.01 %
5125,Industrial Products,ROE,8.56 %,5.68 %,7.51 %,9.46 %,13.36 %,15.85 %,10.21 %,9.22 %,21.93 %,31.00 %
5125,Industrial Products,EPS,6.33,4.03,5.19,7.38,10.02,11.73,7.66,6.45,11.33,16.43
5125,Industrial Products,EPS GR,  57.07%  ,  -22.35%  ,  -29.67%  ,  -26.35%  ,  -14.58%  ,  53.13%  ,  18.76%  ,  -43.07%  ,  -31.04%  ,  -  
5125,Industrial Products,DPS,2.50,1.80,2.10,3.76,4.40,4.60,3.50,3.30,4.20,3.00
5125,Industrial Products,Price,0.6000,0.4700,0.5900,0.7700,0.9050,0.7200,0.5100,0.6200,0.7800,0.3600
5125,Industrial Products,P/E,9.47,11.66,9.47,10.43,9.03,6.14,6.66,9.61,5.74,2.19
5125,Industrial Products,DY,4.17,3.83,3.56,4.88,4.86,6.39,6.86,5.32,5.38,8.33
7233,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7233,Industrial Products,NP,"51,855","26,042","26,876","10,942","6,263","-5,539","-2,194","-4,809","6,825","11,125"
7233,Industrial Products,Div,"17,582","9,173","3,597","3,512",-,-,-,-,"1,199","1,199"
7233,Industrial Products,Div Payout,33.91 %,35.23 %,13.39 %,32.10 %,- %,- %,- %,- %,17.57 %,10.78 %
7233,Industrial Products,NOSH,"251,179","166,795","171,313","175,634","175,710","146,534","119,890","120,225","119,947","119,958"
7233,Industrial Products,NP Margin,21.46 %,14.37 %,15.78 %,6.20 %,4.60 %,-5.32 %,-1.92 %,-4.03 %,5.31 %,9.54 %
7233,Industrial Products,ROE,29.08 %,19.76 %,21.49 %,9.47 %,6.25 %,-7.24 %,-2.63 %,-5.53 %,7.63 %,12.84 %
7233,Industrial Products,EPS,20.60,15.60,15.70,6.23,3.57,-3.78,-1.83,-4.00,5.69,9.27
7233,Industrial Products,EPS GR,  32.05%  ,  -0.64%  ,  152.01%  ,  74.51%  ,  194.44%  ,  -106.56%  ,  54.25%  ,  -170.30%  ,  -38.62%  ,  -  
7233,Industrial Products,DPS,7.00,5.50,2.10,2.00,0.00,0.00,0.00,0.00,1.00,1.00
7233,Industrial Products,Price,2.0600,1.1700,0.6850,0.4900,0.2650,0.2000,0.2600,0.3400,0.4100,0.4300
7233,Industrial Products,P/E,9.98,7.49,4.37,7.87,7.43,-5.29,-14.21,-8.50,7.21,4.64
7233,Industrial Products,DY,3.40,4.70,3.07,4.08,0.00,0.00,0.00,0.00,2.44,2.33
3948,Plantations,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
3948,Plantations,NP,"386,443","13,216","-3,719","48,692","75,075","-18,562","-4,978",689,"8,494","90,127"
3948,Plantations,Div,423,-,-,-,-,-,-,-,-,-
3948,Plantations,Div Payout,0.11 %,- %,- %,- %,- %,- %,- %,- %,- %,- %
3948,Plantations,NOSH,"846,118","846,118","846,118","846,118","846,118","667,362","599,759","593,636","589,925","566,158"
3948,Plantations,NP Margin,"2,358.75 %",9.17 %,-7.90 %,112.25 %,121.01 %,-35.25 %,-6.24 %,-0.25 %,6.30 %,89.15 %
3948,Plantations,ROE,29.85 %,1.41 %,-0.40 %,5.23 %,8.87 %,-2.99 %,-0.61 %,0.08 %,0.92 %,12.17 %
3948,Plantations,EPS,45.67,1.56,-0.44,5.75,8.87,-2.78,-0.83,0.12,1.44,15.91
3948,Plantations,EPS GR,"  2,827.56%  ",  454.55%  ,  -107.65%  ,  -35.17%  ,  419.06%  ,  -234.94%  ,  -791.67%  ,  -91.67%  ,  -90.95%  ,  -  
3948,Plantations,DPS,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3948,Plantations,Price,0.4900,0.4600,0.4400,0.4950,0.5200,0.4900,0.4500,0.5000,0.4300,0.5600
3948,Plantations,P/E,1.07,29.45,-100.11,8.60,5.86,-17.62,-54.22,430.80,29.86,3.52
3948,Plantations,DY,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5029,Plantations,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5029,Plantations,NP,"60,354","125,639","120,889","71,282","93,128","73,798","84,164","119,686","82,438","68,017"
5029,Plantations,Div,512,-,353,424,353,"38,882",465,481,340,312
5029,Plantations,Div Payout,0.85 %,- %,0.29 %,0.60 %,0.38 %,52.69 %,0.55 %,0.40 %,0.41 %,0.46 %
5029,Plantations,NOSH,"197,171","141,390","141,390","141,390","141,390","141,390","141,010","137,653","136,351","135,993"
5029,Plantations,NP Margin,17.70 %,32.20 %,36.06 %,24.61 %,24.34 %,19.41 %,20.63 %,27.07 %,21.25 %,21.91 %
5029,Plantations,ROE,16.73 %,10.72 %,9.10 %,5.76 %,8.42 %,7.03 %,8.32 %,12.64 %,9.39 %,9.94 %
5029,Plantations,EPS,19.39,88.86,85.50,50.42,65.87,52.19,59.69,86.95,60.46,50.01
5029,Plantations,EPS GR,  -78.18%  ,  3.93%  ,  69.58%  ,  -23.46%  ,  26.21%  ,  -12.56%  ,  -31.35%  ,  43.81%  ,  20.90%  ,  -  
5029,Plantations,DPS,0.26,0.00,0.25,0.30,0.25,27.50,0.33,0.35,0.25,0.23
5029,Plantations,Price,2.8000,8.8800,8.2000,7.5900,8.0000,7.4000,7.1800,7.2000,7.4000,6.5000
5029,Plantations,P/E,9.15,9.99,9.59,15.05,12.15,14.18,12.03,8.28,12.24,13.00
5029,Plantations,DY,0.09,0.00,0.03,0.04,0.03,3.72,0.05,0.05,0.03,0.04
1961,Plantations,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
1961,Plantations,NP,"3,060,500","743,200","629,700","51,900","3,373,000","1,973,700","1,789,400","2,222,899","2,035,661","983,517"
1961,Plantations,Div,"1,288,301","597,151","504,264","573,068","1,274,513","990,481","995,521","1,087,461","1,049,946","473,413"
1961,Plantations,Div Payout,42.09 %,80.35 %,80.08 %,"1,104.18 %",37.79 %,50.18 %,55.63 %,48.92 %,51.58 %,48.13 %
1961,Plantations,NOSH,"6,284,398","6,285,800","6,303,303","6,367,423","6,372,567","6,390,204","6,422,720","6,396,831","6,176,156","5,917,671"
1961,Plantations,NP Margin,41.37 %,5.42 %,5.51 %,0.47 %,28.46 %,16.38 %,12.52 %,14.18 %,16.46 %,7.28 %
1961,Plantations,ROE,33.36 %,9.94 %,8.76 %,0.73 %,55.72 %,14.43 %,14.14 %,18.58 %,19.50 %,11.87 %
1961,Plantations,EPS,48.70,11.82,9.99,0.82,52.93,30.88,27.96,34.75,32.96,16.62
1961,Plantations,EPS GR,  312.01%  ,  18.32%  ,"  1,118.29%  ",  -98.45%  ,  71.41%  ,  10.44%  ,  -19.54%  ,  5.43%  ,  98.32%  ,  -  
1961,Plantations,DPS,20.50,9.50,8.00,9.00,20.00,15.50,15.50,17.00,17.00,8.00
1961,Plantations,Price,4.5400,4.4500,4.3400,4.0600,5.2500,5.4400,5.1900,5.3000,5.0100,4.7200
1961,Plantations,P/E,9.32,37.64,43.44,498.11,9.92,17.61,18.63,15.25,15.20,28.40
1961,Plantations,DY,4.52,2.13,1.84,2.22,3.81,2.85,2.99,3.21,3.39,1.69
1929,Plantations,Year End,31/08/18,31/08/17,31/08/16,31/08/15,31/08/14,31/08/13,31/08/12,31/08/11,31/08/10,31/08/09
1929,Plantations,NP,"72,150","40,538","17,752","30,471","36,023","24,911","52,675","76,014","46,880","46,315"
1929,Plantations,Div,"27,408","17,358","14,618","14,618","38,372","23,754","36,545","43,854","36,546","31,979"
1929,Plantations,Div Payout,37.99 %,42.82 %,82.35 %,47.97 %,106.52 %,95.36 %,69.38 %,57.69 %,77.96 %,69.05 %
1929,Plantations,NOSH,"91,363","91,363","91,363","91,363","91,363","91,363","91,363","91,362","91,366","91,369"
1929,Plantations,NP Margin,48.12 %,27.27 %,15.83 %,29.30 %,30.30 %,24.30 %,44.18 %,53.03 %,42.07 %,41.25 %
1929,Plantations,ROE,10.38 %,5.82 %,2.74 %,4.72 %,5.83 %,4.01 %,8.55 %,12.76 %,8.76 %,8.85 %
1929,Plantations,EPS,78.97,44.37,19.43,33.35,39.43,27.27,57.65,83.20,51.31,50.69
1929,Plantations,EPS GR,  77.98%  ,  128.36%  ,  -41.74%  ,  -15.42%  ,  44.59%  ,  -52.70%  ,  -30.71%  ,  62.15%  ,  1.22%  ,  -  
1929,Plantations,DPS,30.00,19.00,16.00,16.00,42.00,26.00,40.00,48.00,40.00,35.00
1929,Plantations,Price,7.5800,7.8500,7.7200,8.0100,9.6500,8.8400,9.0500,8.3000,8.0900,7.2000
1929,Plantations,P/E,9.60,17.69,39.73,24.02,24.47,32.42,15.70,9.98,15.77,14.20
1929,Plantations,DY,3.96,2.42,2.07,2.00,4.35,2.94,4.42,5.78,4.94,4.86
5073,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5073,Property,NP,"64,664","-168,742",717,"34,332","220,337","235,725","89,490","46,628","97,750","84,981"
5073,Property,Div,-,-,-,-,"8,293","7,108","18,957","18,960","23,697","18,964"
5073,Property,Div Payout,- %,- %,- %,- %,3.76 %,3.02 %,21.18 %,40.66 %,24.24 %,22.32 %
5073,Property,NOSH,"236,944","236,944","236,944","236,935","236,946","236,940","236,963","237,000","236,971","237,057"
5073,Property,NP Margin,10.82 %,-45.83 %,0.40 %,5.93 %,33.61 %,33.49 %,19.32 %,11.69 %,16.31 %,14.99 %
5073,Property,ROE,5.79 %,-15.79 %,0.06 %,2.77 %,18.45 %,23.92 %,11.34 %,6.58 %,13.94 %,13.73 %
5073,Property,EPS,27.29,-71.22,0.30,14.49,92.99,99.49,37.77,19.68,41.25,35.85
5073,Property,EPS GR,  138.32%  ,"  -23,840.00%  ",  -97.93%  ,  -84.42%  ,  -6.53%  ,  163.41%  ,  91.92%  ,  -52.29%  ,  15.06%  ,  -  
5073,Property,DPS,0.00,0.00,0.00,0.00,3.50,3.00,8.00,8.00,10.00,8.00
5073,Property,Price,0.4450,1.4200,1.9000,2.4600,2.9800,3.6500,1.7600,1.6400,3.3700,2.9400
5073,Property,P/E,1.63,-1.99,627.89,16.98,3.20,3.67,4.66,8.34,8.17,8.20
5073,Property,DY,0.00,0.00,0.00,0.00,1.17,0.82,4.55,4.88,2.97,2.72
5049,Property,Year End,30/11/18,30/11/17,30/11/16,30/11/15,30/11/14,30/11/13,30/11/12,30/11/11,30/11/10,30/11/09
5049,Property,NP,"70,513","28,468","25,915","21,158","70,427","77,794","38,021","7,708","-8,195","-3,747"
5049,Property,Div,"5,000",-,"15,000","13,000","35,000","27,000",-,-,-,-
5049,Property,Div Payout,7.09 %,- %,57.88 %,61.44 %,49.70 %,34.71 %,- %,- %,- %,- %
